Name,Gross Sales Total,Percent of Total Sales,Quantity Sold,Average Price
Mango Hurricane - R,232.12,0.09449128035832642,28,7.9939285714285715
Strawberry Sunshine - R,99.48,0.041996124603700634,12,8.290000000000001
Tropical Tornado - R,82.9,0.03499677050308386,10,8.290000000000001
Pirates Nectar - R,74.61,0.02938631115464014,9,7.734444444444445
Mango Hurricane - S,64.79,0.02735151701923768,11,5.890000000000001
Very Berry - R,49.74,0.020998062301850317,6,8.290000000000001
Hawaiian Sunset - R,41.45,0.01749838525154193,5,8.290000000000001
Strawberry Sunshine - S,35.34,0.014919009283220552,6,5.890000000000001
Tropical Tornado - S,29.45,0.012432507736017125,6,4.908333333333333
Hawaiian Sunset - S,23.56,0.0099460061888137,4,5.89
Very Berry - S,23.56,0.0099460061888137,4,5.89
Nuttin' Better - R,184.59,0.07792586088256032,21,8.790000000000001
Banana's A Whey - R,149.43,0.06308283976207263,18,8.301666666666668
Strawberry Storm - R,140.64,0.05937208448195071,16,8.79
Ripped Berry - R,114.27,0.048239818641584956,14,8.162142857142857
High Impact Acai - R,92.9,0.03921833509935453,10,9.290000000000001
Pomegranate Punch - R,55.74,0.02353100105961272,6,9.290000000000001
Mind Over Matcha - R,46.45,0.019609167549677266,5,9.290000000000001
Acai Avalanche - R,37.16,0.01568733403974181,4,9.29
Funky Monkey - R,49.74,0.020998062301850317,6,8.290000000000001
Canadian Colada - R,41.45,0.01749838525154193,5,8.290000000000001
Berry Cream Sensation - R,24.87,0.010499031150925158,3,8.290000000000001
Mangosicle - R,24.87,0.010499031150925158,3,8.290000000000001
Oatrageous Mocha - R,24.87,0.010499031150925158,3,8.290000000000001
Funky Monkey - S,11.78,0.00497300309440685,2,5.89
Pineapple Freeze - R,8.29,0.0034996770503083856,1,8.29
Mangosicle - S ,0.0,0.0,1,0.0
Pea (Not) Butter 2.0 - R,0.0,0.0,1,0.0
Brazilian Thunder - R,53.94,0.022771119432283996,6,8.99
Pomegranate Passion - R,35.96,0.015180746288189332,5,7.192
Matcha Monsoon - R,26.97,0.011385559716141998,3,8.99
Ocean Mist - R,26.97,0.011385559716141998,3,8.99
Matcha Monsoon - S,17.97,0.007586151579498395,3,5.989999999999999
Ocean Mist - S,11.98,0.0050574343863322635,2,5.99
Brazilian Thunder - S,5.99,0.0025287171931661317,1,5.99
Tropi-Kale - R,45.45,0.0191870110900502,5,9.09
Spinach is in it - R,36.36,0.015349608872040158,4,9.09
Tropi-Kale - S,30.45,0.012854664195644192,5,6.09
Spinach is in it - S,12.18,0.005141865678257676,2,6.09
Lemon Berry - R,35.96,0.015180746288189332,4,8.99
Gingerbread - R,17.98,0.007590373144094666,2,8.99
Lemon Berry - S,5.99,0.0025287171931661317,1,5.99
$ Whey Protein,35.0,0.014775476086947348,20,1.75
$ Pea Protein,4.0,0.0016886258385082683,4,1.0
$ Blueberry,1.5,0.0006332346894406006,2,0.75
$ Collagen,1.0,0.00042215645962706707,1,1.0
$ Combo Booster,1.0,0.00042215645962706707,2,0.5
$ Lemon,0.75,0.0003166173447203003,1,0.75
$ Pineapple,0.75,0.0003166173447203003,1,0.75
$ Energy Booster,0.5,0.00021107822981353353,1,0.5
$ Warrior Booster,0.5,0.00021107822981353353,1,0.5
Add Blueberry,0.0,0.0,1,0.0
Combo Booster,0.0,0.0,7,0.0
Density Booster,0.0,0.0,4,0.0
Energy Booster,0.0,0.0,19,0.0
No Pineapple Juice,0.0,0.0,1,0.0
No Skim Milk,0.0,0.0,1,0.0
Power Booster,0.0,0.0,8,0.0
Warrior Booster,0.0,0.0,9,0.0
Wilderness Booster,0.0,0.0,3,0.0
Booster Ball (2),25.65,0.01082831318943427,5,5.13
Booster Ball (3),20.25,0.008548668307448107,3,6.75
Booster Ball (4),8.5,0.00358832990683007,1,8.5
Lemon & Ginger Shot - S,3.29,0.0013888947521730507,1,3.29
Birthday Cake - Booster Ball,0.0,0.0,2,0.0
Chocolate Chip - Booster Ball,0.0,0.0,10,0.0
Monster - Booster Ball,0.0,0.0,8,0.0
Oatmeal Coconut - Booster Ball,0.0,0.0,3,0.0
Chipotle Chicken Wrap,17.58,0.007421510560243838,4,4.395
Chipotle Chicken Panini,8.79,0.003710755280121919,3,2.9299999999999997
Artisan Grilled Cheese,6.59,0.002782011068942372,1,6.59
Chicken Quesadilla,0.0,0.0,1,0.0
Pesto Chicken Panini,0.0,0.0,1,0.0
Egg White & Cheese Wrap,5.69,0.002402070255278012,1,5.69
Drink - Bottled Water - 500 ml,7.47,0.003153508753414191,3,2.4899999999999998
"""Protein & Co"" Bar",3.69,0.0015577573360238775,1,3.69
Condiments (Retail/Merchandise),0.0,0.0,1,0.0
Caramel Cashew - Protein & Co,0.0,0.0,1,0.0
Matcha On My Mind Blend,5.99,0.0025287171931661317,1,5.99
$ Spinach,1.5,0.0006332346894406006,2,0.75
$ Kale,0.75,0.0003166173447203003,1,0.75
Allergy: ,0.0,0.0,288,0.0
